timestamp,contract_address,honest_tx,attacker_tx,winner_address,vincitore
2025-07-18 17:44:38,0x18A910b974DFdc49EB1634BFf65922cD680481BD,0x52d0736c9b5432f83bc57cab2fbf842cae97e29cd511c9ed08c1cca7278699c9,0xcaa2c613e5f608d36cc6773618cfb93328e7b1fc1268428f123f37f2f955c708,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
2025-07-18 17:45:14,0x2c0aE1836547eC12e044BF62a713ea1414776eA4,0x2b91c200d2c25a38d32fe9ce2e295b5646d05e7afa5844bda8726f33e21cd312,0xf44d67edf02dd1551ff2fd9f48761d5523bb2d7212a9868cfe083c288a834910,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
2025-07-18 17:48:27,0x1b1f5B5e1cd6ae21ba685aC85061Cb8EB42CdB49,0x237561534a5bcf304a511c2f10bab8aa661ee242afc24ca5f438eadd2f8dab3e,0x22a962f6349949ed07e4f38d701c82e4c7c4f27d9875160bdbc126c1b99fdc53,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
2025-07-18 19:47:52,0xe04D29B4c780023f025FAec056Acbe18d42043f4,0xbdbeb8f7356801b315ffaa3a21f7538b44a9384801971b76240795ecffc9cfab,0xa59d984db7ee0b2f66ef7b5c663c321c3589c7c3dad506a9d33518d945ea964a,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
2025-07-19 15:55:28,0x36f41c423936AF36416249060C81cA4942a22F5E,0xbb3456f68c45e162f7644343927f4faa61b0bbf7b280ff05859dfd696a775bee,0x8738d26f4b096274ea04445febc6f30114df176e24067706b48c243d6f901158,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
2025-07-19 16:50:14,0x2f5D450FB7af748736a7f65AA2eFF2129CD5717C,0xde741d0559acaf3f9a7e1c3d164e98703b740047a2937b9f06609a79266fc639,0x253de76f1d57a149c29568c750c0fc92b771b94013b3266da4cdfaf0d1a270f2,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
2025-07-20 14:42:28,0x9d367C583F8a183494F234349FED48D970F4bfD2,0xb8569bf215d82b53346fb78c080aadd072708a089d413628eaec713fd1fbe803,0xdf2c408d57fa8af709fcabaeb0e15360122e99a5efbb3bcb9075fd2ea3388cc4,0xDf3ba104c293020453c8Ebb4fb84CE226b6546E5,attaccante
